loan_status,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util
0,7.66,140.8,60000,9.9,0,0,0,1596,10.6
0,10,74.37,45000,24.69,0,0,0,8460,43.4
0,10,280.47,91000,7.66,0,0,0,22932,56.6
0,17.51,452.3,114500,23.16,1,1,0,25007,67.4
0,7.66,160.92,42000,3.43,0,0,0,8027,13.4
0,13.8,463.3,61200,20.39,0,3,0,2926,8
0,18.25,510.6,80000,17.09,0,0,0,24267,51.4
0,13.8,222.39,24000,16.35,0,1,0,6602,38.6
0,17.14,847.55,216000,16.67,0,1,0,34845,76.2
0,10,63.75,31500,24.84,0,3,0,8140,14.8
0,14.17,233.57,130000,8.58,0,2,0,21091,54.1
0,17.51,452.3,56720,6.64,1,0,0,9599,61.6
0,20.85,515.79,47520,21.46,2,2,0,5380,80.3
0,10.37,235.19,75000,20.48,0,0,0,46167,68
0,13.8,282.04,88000,19.21,0,2,0,15864,71.5
0,18.99,578.36,84000,10.64,0,0,0,22187,72.5
0,15.65,260.64,38000,21.35,0,1,0,9438,60.9
0,17.14,149.57,36000,17.07,0,0,0,10382,76.3
0,10.74,88.62,20000,14.76,0,1,0,4432,39.6
0,10,79.68,24500,26.55,0,0,0,4774,26.7
0,17.88,886.49,95000,7.41,0,0,0,10954,35.1
0,14.91,474.86,85000,14.71,0,2,0,6241,15.1
0,18.62,643.3,76000,12.96,0,2,0,27920,91.5
0,12.68,225.9,55000,12.04,0,0,0,9601,37.9
0,16.4,302.35,48000,5.9,0,0,0,11072,17.2
0,17.88,506.57,59000,13.38,0,2,0,12177,73.8
0,12.68,506.01,110000,4.61,0,0,0,15465,33
0,11.11,305.17,77000,15.93,0,1,0,29545,85.4
0,14.17,186.86,49000,8.5,0,1,0,4195,33.3
0,18.25,224.67,35000,13.89,0,2,0,7794,99.9
0,13.06,364.55,105000,7.54,0,0,0,9657,45.6
0,14.91,420.02,120000,16.85,0,0,0,31446,62.8
0,19.36,209.12,110000,13.45,0,1,1,5631,62.6
0,10.37,214.3,48000,12.47,0,0,0,17537,83.5
0,16.02,316.28,45000,10.72,0,0,0,4745,22.3
0,16.02,437.92,40000,9.36,0,1,0,1366,5.3
0,17.88,506.57,91000,19.13,1,2,0,4457,19.7
0,17.88,405.26,42792,23.05,0,1,0,23504,90.1
0,10,127.49,60000,1.76,0,3,0,5439,13.3
0,11.11,348.76,74000,12.54,0,0,0,6771,32.2
0,13.06,486.44,60000,19.44,0,0,0,17521,37.7
0,10.74,118.88,50000,17.81,0,0,0,6813,54.5
0,16.4,588.75,250000,12,0,3,0,50262,55.1
0,14.17,46.72,45000,17.07,1,1,0,5750,24.7
0,11.11,397.26,36000,20.5,0,0,0,17455,48.5
0,10,220.97,70000,20.47,0,0,0,18458,47.8
0,16.02,194.63,36000,4.57,0,1,0,7381,61
0,13.43,206.77,51000,15.79,0,1,0,7428,72.1
0,16.77,692.42,125000,7.4,0,0,0,0,0
0,11.11,170.02,37000,10.9,0,1,0,15974,66
0,14.91,162.64,36000,20.87,0,1,0,6103,84.8
0,15.28,253.74,30000,24.08,0,0,0,6958,87
0,17.51,603.07,62000,19.61,0,0,0,16455,83.1
0,20.85,379.59,44400,16.46,0,0,0,9154,95.4
0,18.62,900.62,200000,11.56,0,2,0,27228,89.9
0,17.51,753.83,93456,4.89,0,1,0,8987,68.6
0,10.37,143.58,41000,18.15,0,0,0,3270,68.1
0,18.25,536.13,60000,24.82,0,0,0,4944,82.4
0,10.37,150.01,77000,19.78,0,0,1,7597,26.3
0,17.51,452.3,63000,9.5,0,3,0,6251,55.2
0,19.74,790.49,95000,21.6,0,0,0,30195,82.5
0,18.62,92.64,25000,8.45,0,0,0,1765,41
0,10.37,195.01,34500,17.18,0,0,1,1298,27
0,16.77,445.13,92900,14.24,0,0,0,9429,65.5
0,11.11,217.98,78000,2.75,0,0,0,6990,43.4
0,7.29,99.7,180000,4.11,0,0,0,906,5.3
0,17.88,683.87,52000,12.42,1,0,0,5784,57.3
0,9.63,168.53,55000,25.55,0,0,0,494,4.7
0,17.88,737.06,56004,22.11,0,2,0,39924,81.3
0,10.37,107.15,98000,7.62,0,4,0,34329,23.1
0,17.88,531.9,121296,22.5,0,1,0,46354,87.3
0,13.8,347.48,51500,20.99,0,1,0,21779,42.8
0,10,254.97,45000,12.67,0,0,0,0,0
0,15.65,337.86,60000,14.94,0,1,0,22446,83.4
0,10.74,108.07,48624,19.3,0,0,0,354,2.8
0,13.8,166.79,96000,9.34,1,1,0,18851,30
0,11.11,279.01,57500,15.74,0,2,0,15005,51.2
0,10.74,64.84,65000,8.38,0,0,0,4154,48.3
0,18.25,765.89,88500,10.03,0,0,1,14708,53.2
0,19.74,632.39,88860,24.83,0,1,0,15368,62.9
0,13.8,254.82,62000,12.6,1,1,0,8313,57.3
0,14.17,513.85,45034.08,20.52,0,2,0,16739,40.3
0,10,106.24,98000,16.43,0,0,0,12713,53.9
0,15.65,317.35,41490.72,21.14,0,3,1,8325,77.1
0,17.14,312.23,56000,10.91,0,2,1,4053,9.6
0,16.4,512.09,100000,18.05,0,1,0,55577,83
0,17.88,780.11,100000,12.61,0,0,0,31980,87.5
0,14.91,151.96,90000,18.43,0,0,0,10154,90.7
0,17.14,149.57,48000,17.52,0,3,0,10534,33.8
0,16.77,420.4,37392,17.84,0,3,0,4010,89.1
0,12.68,302.71,46500,19.9,0,0,0,0,49.69
0,17.14,249.28,110000,5.96,0,2,0,13661,63
0,13.8,23.17,14400,26,0,1,0,4276,64.1
0,20.11,743.55,116600,17.94,0,2,0,46127,86.2
0,10.37,273.23,38500,12.65,0,0,0,16095,55.4
0,15.28,71.82,60000,11.72,0,0,0,1346,21.4
0,17.88,752.25,50400,20.05,0,0,0,15957,75.5
0,19.36,356.8,53000,20.47,0,0,0,18799,91.3
0,17.88,711.09,120000,14.87,0,2,0,26874,28.5
0,10.37,300.02,70000,8.69,0,0,0,961,4.7
0,10.37,171.44,55000,14.75,0,0,0,14151,41.6
0,16.77,370.94,50207,21.32,0,1,1,8319,54
0,10.37,235.73,43500,2.7,0,0,0,0,0
0,15.28,287.25,72000,19.2,0,2,0,20044,70.1
0,12.68,197.66,30000,10.28,0,0,0,6009,66.8
0,20.85,539.39,120000,14.44,1,0,0,14716,59.8
0,12.68,189.76,53500,25.32,0,1,0,12433,88.8
0,18.99,343.64,140000,19.95,4,1,0,7145,54.5
0,16.02,384.4,88661,19.64,0,1,0,32120,49.5
0,13.43,129.23,22800,5.89,0,1,0,1805,50.1
0,13.06,68.36,36000,11.57,0,1,0,6058,39.3
0,12.68,225.9,175000,12.81,0,1,0,64557,56.8
0,9.63,126.4,94000,3.82,0,0,0,6912,6.4
0,13.43,192.98,82500,11.39,0,1,0,30894,75.2
0,16.02,233.56,68000,14.61,0,1,0,10374,64.3
0,15.65,603.32,103400,11.91,0,1,0,24049,50.3
0,21.59,821.59,150000,22.4,0,3,0,50342,92.5
0,17.51,437.23,67000,23.61,0,1,0,21479,78.3
0,10.74,280.97,82500,13.82,0,0,0,16536,37.4
0,9.63,147.46,63600,5.83,0,0,0,60684,35.2
0,19.74,922.23,90300,20.32,0,0,0,53056,92
0,10.74,291.78,42900,7.83,0,2,0,385,6.3
0,19.36,509.72,47000,10.09,0,2,0,21107,91
0,7.66,96.55,50400,10.33,0,0,0,5390,29
0,10,297.46,136000,10.4,0,0,0,27477,50.5
0,19.36,784.18,80000,18.6,0,1,0,6901,53.1
0,18.25,638.25,165000,6.07,0,2,0,10597,68.4
0,11.11,130.79,93600,13.79,0,2,0,25279,66
0,15.65,241.33,30000,16.68,0,1,0,6770,53.7
0,17.14,249.28,55000,16.04,0,0,0,8108,49
0,20.11,796.66,73000,6.92,1,3,0,2450,32.7
0,10.37,128.58,76200,20.77,0,0,0,13565,39.7
0,21.22,815.32,85000,13.3,0,0,0,14777,85.5
0,16.77,123.65,51600,9.65,0,1,0,883,34
0,16.77,103.87,25000,2.21,0,2,0,2380,72.1
0,14.17,350.35,78000,12.57,0,1,0,44364,66.8
0,13.43,192.98,77000,19.53,0,3,0,19386,77.9
0,13.06,330.37,96000,15.69,1,1,0,40273,64.4
0,11.11,326.96,44300,17.31,0,0,0,16309,79.2
0,14.17,420.42,33600,15.89,0,1,0,6470,33.7
0,9.63,63.2,21000,27.43,0,0,0,818,14.9
0,17.51,140.72,70000,1.47,1,3,0,1977,82.4
0,18.25,306.36,105000,7.47,0,0,0,3911,26.8
0,10.37,190.73,80000,9.54,0,0,0,19313,50.8
0,18.25,893.54,163556.22,10.55,0,0,1,6948,40.4
0,17.14,872.48,85000,15.19,1,3,0,40169,63.2
0,12.68,33.89,21000,22.29,0,0,0,437,29.1
0,16.4,392.5,78000,9.82,0,1,0,6928,68.6
0,11.11,196.18,50000,2.16,0,2,0,996,24.3
0,18.62,273.41,35000,22.05,0,3,0,2248,14.6
0,7.66,150.86,74000,27.1,0,0,0,101429,8.7
0,16.77,178.05,42000,10.89,0,2,0,4885,97.7
0,15.28,239.38,57000,12.51,0,0,0,1989,28.4
0,12.68,451.8,50000,20.28,0,0,0,4147,7.4
0,16.4,735.94,170000,21.19,0,0,0,38747,37.8
0,11.11,108.99,30000,11.76,0,1,0,459,4.6
0,18.62,308.79,50004,16.61,7,1,2,6970,55.3
0,16.4,323.82,87000,21.19,0,3,0,8748,42.7
0,15.65,603.32,160000,13.45,0,1,0,13908,63.2
0,10.74,194.52,38792,24.25,0,0,0,13007,86.1
0,10.74,204.25,65004,16.52,0,4,0,8094,51.9
0,10.37,282.88,41500,8.82,0,0,0,8177,43.7
0,16.02,851.51,135000,9.92,0,2,0,13999,17.5
0,17.14,249.28,84000,14.29,0,2,0,33259,66.7
0,17.51,703.58,76900,21.82,0,3,0,38227,82.7
0,20.11,398.33,40000,13.08,2,0,0,10742,54.3
0,18.25,638.25,72000,19.15,0,0,0,33673,64.3
0,12.68,216.87,96000,4.63,0,0,0,78213,81.2
0,13.43,422.72,51000,15.39,0,1,0,22917,63.7
0,13.06,136.71,110000,23.15,0,0,0,15573,80.3
0,10.74,296.1,55610,6.99,0,0,0,3212,65.6
0,11.11,370.56,59000,3.42,0,0,0,4369,6.8
0,15.65,144.8,50004,2.62,0,1,0,1952,78.1
0,15.65,844.64,93000,17.61,0,0,0,2542,7.4
0,10.74,183.72,57339,0.42,0,3,0,109,1.1
0,10.37,214.3,38004,8.08,0,1,0,6099,29.1
0,18.62,488.91,70000,18.09,0,0,0,18668,89.3
0,15.28,119.69,63000,10.91,0,3,0,12425,68.8
0,21.22,287.4,110000,14.5,0,0,0,55868,45.4
0,7.66,120.69,98899.39,10.69,0,0,0,1976,23
0,7.66,130.75,30000,24.68,0,0,0,4546,36.4
0,14.91,237.43,35000,10.35,0,2,0,10957,48.7
0,10.37,235.73,234000,4.3,0,2,0,12154,13.5
0,13.06,45.57,36000,21.1,0,3,0,659,10.5
0,20.48,642.29,117996,6.42,0,0,0,22671,95.3
0,10.37,150.01,42000,11.77,0,0,0,12821,35.7
0,17.14,872.48,74500,21.78,0,0,0,38948,48.4
0,16.77,494.59,50000,5.62,0,0,0,2455,32.6
0,18.99,648.38,55000,1.27,0,1,0,3132,21.2
0,18.62,308.79,59670,10.74,0,0,1,6393,78
0,12.68,146.84,45000,12.4,1,0,0,6521,75
0,16.77,865.52,87000,14.44,0,1,0,0,0
0,10,273.56,37000,4.44,0,0,0,8077,22.9
0,18.25,372.74,42000,23.86,0,2,0,18285,52.8
0,13.43,351.5,125000,9.62,0,2,0,26301,41.4
0,11.11,283.37,30000,7.91,0,0,0,17,0.2
0,13.43,390.56,70000,18.24,0,2,0,18875,32.8
0,15.28,459.6,59000,25.32,0,1,0,25686,61.4
0,16.02,389.26,99504,4.14,0,2,0,2933,11.7
0,15.65,482.65,45050,10.2,0,0,0,4520,22.5
0,10.37,150.01,50000,1.17,0,0,0,3278,17.5
0,11.11,283.37,42996,15.66,0,0,0,15285,66.5
0,7.66,120.69,29544,25.63,0,0,0,2275,56.9
0,10,254.97,32140.8,8.55,0,0,0,763,14.7
0,15.28,598.43,65004,1,0,0,0,827,1.5
0,13.8,367.17,55680,25.02,0,2,0,28038,44.6
0,18.25,740.36,76000,16.74,1,2,0,637,4.2
0,18.25,510.6,59000,11.41,0,0,0,9331,74.6
0,15.65,772.24,104000,5.35,0,0,0,17272,29.3
0,13.43,344.61,61000,7.18,0,2,0,2743,19.6
0,18.99,389.03,58000,12.29,1,3,0,1339,7.4
0,19.74,658.74,195000,21.42,0,3,0,76001,92.4
0,10,212.48,45000,6,0,0,0,1291,20.4
0,10.37,128.58,118800,16.39,0,0,0,74851,84.5
0,16.02,437.92,45000,16.32,1,1,0,2095,9
0,17.51,879.47,130000,14.27,0,6,0,4966,26.8
0,10.74,314.47,50000,23.4,0,0,0,5976,62.9
0,20.48,535.24,52000,8.19,0,2,0,4118,47.9
0,14.91,237.43,40000,18.45,3,0,0,2602,38.3
0,10.37,107.15,38000,19.04,0,1,0,4260,27.5
0,15.28,359.06,70000,22.37,0,2,0,29318,55.4
0,14.17,233.57,79000,13.84,0,1,0,11662,82.2
0,15.28,108.32,48000,13.78,0,0,1,13830,63.4
0,11.11,283.37,86000,17.39,0,1,0,0,0
0,19.74,421.6,77368,15.48,0,2,0,12383,63.8
0,15.28,251.35,43160,20.07,1,0,0,9187,60.4
0,12.68,271.08,71500,13.01,0,1,0,8859,53.2
0,15.28,622.37,52000,17.95,0,0,0,9775,26.1
0,10.37,180.01,70000,18.17,0,0,0,11429,25.3
0,18.62,315.22,52000,24.92,0,1,0,8697,66.6
0,18.62,643.3,72000,14.77,0,1,0,20120,79.5
0,16.02,379.53,46800,3.62,0,3,0,2778,39.8
0,15.65,313.73,70000,14.52,0,0,1,2989,30.8
0,14.17,467.13,75000,10.24,0,2,0,1441,8.5
0,17.88,553.43,60000,24.74,0,2,0,24376,98.6
0,10.37,141.44,44000,27.84,0,1,0,6524,27.9
0,16.77,519.32,81000,13.08,0,0,0,8478,95.3
0,10.74,172.91,45996,16.23,0,0,0,7792,44.5
0,19.74,395.25,38400,4.44,0,3,0,832,20.8
0,20.48,602.14,145000,12.03,0,2,0,19200,76.6
0,7.66,56.32,59385.6,3.58,0,0,0,4931,55.4
0,13.43,165.42,108000,8.59,1,1,0,5501,27.9
0,16.02,340.61,130000,21.25,0,0,0,23180,85.2
0,17.51,201.03,110000,13.48,0,0,0,20037,71.6
0,15.28,191.5,25000,8.4,0,1,0,8172,84.2
0,15.65,603.32,65000,11.19,0,0,0,22299,54.7
0,7.66,178.52,36000,18.17,0,0,0,12523,17.4
0,15.28,609.8,100000,5.74,0,2,0,8472,17.6
0,14.17,233.57,47052,24.94,0,2,0,15983,78.2
0,16.02,175.17,42500,9.91,0,0,0,7193,91.1
0,13.06,273.41,32000,17.96,0,0,0,16903,62.8
0,11.11,217.98,43000,11.72,0,0,1,9500,39.7
0,7.29,126.11,60000,26.6,0,0,0,23472,36.7
0,13.06,481.31,67000,24.95,0,0,0,24715,42.3
0,14.91,284.92,50000,20.14,0,2,0,3424,41.8
0,10.74,302.59,70000,3.6,0,0,0,1667,7.5
0,13.8,277.98,50000,8.59,0,1,0,9203,23.4
0,10.37,278.59,50000,11.74,0,0,0,3434,12.4
0,13.8,162.16,43000,7.28,0,1,0,3262,45.9
0,16.4,858.59,75000,10.11,2,0,0,530,0.8
0,10.74,108.07,72350,9.79,0,3,0,1031,3
0,17.51,502.56,129996,13.48,2,1,0,21872,64.3
0,17.88,253.29,45000,24.96,0,0,0,9766,92.1
0,17.51,422.15,40000,19.14,0,0,0,14692,61
0,13.43,426.17,70000,13.35,0,1,0,20,0.1
0,10.74,129.68,44000,6.41,0,2,0,275,1.7
0,13.06,455.68,120000,16.83,0,0,0,26794,33.1
0,17.88,759.85,155000,9.89,0,0,0,18025,42.1
0,12.68,112.95,53000,12.59,0,0,1,7686,61.5
0,14.17,467.13,34485.72,19.45,0,2,0,8532,21
0,14.17,373.71,50000,20.81,0,2,0,10899,50.9
0,11.11,61.04,78000,12.54,0,3,0,4504,28.1
0,9.63,126.4,51012,10.89,0,3,0,6344,9.9
0,10.74,313.39,45000,6.08,1,0,0,4892,28.8
0,10.37,214.3,42000,25.74,0,0,0,5659,80.8
0,13.06,455.68,98000,16.48,0,0,0,18711,50.3
0,11.11,305.17,49000,16.68,0,2,0,10178,37
0,18.25,306.36,105000,13.76,0,1,0,22488,31.9
0,16.4,154.55,96000,17.9,0,2,0,8220,76.1
0,16.4,490.63,42500,13.19,0,0,0,16626,18.2
0,18.62,643.3,56000,16.48,1,0,0,26011,54.9
0,15.65,120.67,50000,21.41,0,0,0,0,0
0,16.4,353.25,85000,12.69,1,0,0,18663,65.5
0,18.62,654.88,40000,9.9,0,1,0,10082,49.2
0,11.11,130.79,83000,17.47,0,0,0,17279,66.2
0,12.68,180.72,65000,19.38,2,0,0,7869,27.1
0,16.4,622.48,45000,23.25,0,0,0,25043,80.3
0,13.06,455.68,48396,16.54,0,0,0,5241,15
0,17.51,402.05,120000,22.05,0,0,0,10914,85.3
0,20.85,242.73,60000,5.54,0,0,0,6534,90.7
0,15.28,287.25,72000,17.87,0,1,0,6362,64.9
0,16.77,199.69,38000,19.42,0,1,0,11902,46
0,15.28,287.25,59460,14.19,0,1,0,5967,64.9
0,10,21.25,38000,22.01,0,0,0,36705,80.4
0,18.25,663.78,33600,3.93,0,1,0,8482,73.8
0,19.36,282.31,37740,22.03,0,2,0,10200,85
0,9.63,210.66,30000,11.84,0,0,0,2062,14.2
0,18.99,907.73,128000,12.27,0,0,0,29759,97.3
0,17.14,39.89,51000,6.52,0,2,0,754,75.4
0,20.11,424.89,83000,7.49,0,0,0,10692,95.5
0,17.14,398.85,116000,21.57,0,3,0,78212,83
0,11.11,130.79,42000,20.89,2,2,0,3659,37.7
0,17.88,506.57,67000,21.8,0,0,0,45389,90.4
0,18.25,765.89,65000,20.05,0,2,0,38197,83.9
0,17.88,632.58,63000,12.48,0,0,0,8095,50
0,11.11,261.57,108795,3.89,0,4,0,1270,5.8
0,9.63,185.38,60000,3.84,0,0,0,3130,16.4
0,16.4,294.38,66200,5.22,0,0,0,3662,46.9
0,18.62,617.57,105040,16.77,0,0,0,39035,94.3
0,18.25,306.36,50400,8.21,2,3,0,0,0
0,10.37,117.87,45600,6.74,0,0,1,3235,32.9
0,13.8,277.98,72000,6.95,0,2,0,10546,75.3
0,17.88,633.21,87500,22.75,0,2,0,24678,73.7
0,20.85,863.01,62400,13.04,0,0,0,27618,97.2
0,9.63,126.4,85460,6.4,0,1,0,26770,17.4
0,19.36,470.51,90000,17.45,1,0,1,17154,68.9
0,13.8,231.65,60000,13.16,0,1,0,5146,70.5
0,15.28,383,42000,15.77,0,0,0,9384,38.9
0,13.06,255.18,59496,16.26,0,3,0,14218,41.8
0,14.17,280.28,80000,9.57,0,1,0,17913,76.2
0,13.43,365.29,100000,7.24,0,1,0,16259,43.6
0,18.25,306.36,59000,10.52,0,2,0,5803,63.4
0,16.4,735.94,110000,9.03,0,0,0,31675,55.2
0,10.37,214.3,31200,17.04,0,0,0,10600,28
0,10.37,214.3,75000,1.74,1,2,0,4912,26.8
0,13.06,415.24,64210,16.56,0,0,0,8652,58.5
0,14.91,332.4,58872,12.29,0,0,0,19449,95.3
0,20.48,936.66,250000,20.64,1,0,0,89053,93.3
0,15.28,478.75,93500,24.47,0,2,0,18794,48.6
0,13.8,231.65,102000,23.41,0,3,0,6262,62.6
0,12.68,406.62,154000,16.78,0,0,0,16853,45.8
0,13.43,168.86,90000,20.61,0,1,0,29414,71
0,16.02,182.47,26400,11,0,0,0,1680,41
0,15.28,490.72,65000,24.33,0,0,0,11449,18.9
0,15.65,358.98,71000,21.62,0,1,0,30082,85.2
0,16.02,486.58,102000,13.68,0,0,0,53989,82.9
0,16.4,367.97,110000,16.75,0,1,0,10106,52.6
0,10.37,257.16,180000,7.21,0,0,0,660,3.7
0,16.02,97.32,54000,13.33,0,3,0,7420,55.4
0,12.68,384.03,54000,20.82,0,0,0,18276,83.4
0,20.48,240.86,32000,20.06,0,0,0,8286,95.2
0,15.28,124.48,35000,24.75,0,8,0,33771,67.9
0,7.66,144.83,72000,5.4,0,0,0,56733,50.3
0,18.99,311.23,62000,23.52,0,3,0,3962,99
0,20.48,160.58,45600,15.5,0,1,0,4657,81.7
0,18.62,77.2,85000,8.99,0,1,0,2127,52.5
0,15.65,96.53,25000,15.02,0,0,0,10355,48.2
0,17.14,159.54,43000,8.29,0,0,0,13449,54.7
0,15.65,361.99,94092,7.75,0,1,0,8655,78.7
0,20.85,269.7,100000,15.17,0,1,0,11058,70.9
0,15.65,173.76,36480,10.53,0,2,0,4228,37.7
0,13.8,347.48,31920,10.68,0,3,0,1281,4.4
0,10.37,214.3,65382,16.21,0,2,0,4242,25.2
0,19.74,395.25,92500,7.85,0,1,0,9626,88.3
0,15.28,598.43,200000,3.34,0,4,0,7399,14.3
0,12.68,271.08,60000,22.72,2,0,0,9002,43.5
0,20.48,481.72,76000,24.69,0,1,0,9699,80.2
0,14.91,379.89,86000,8.22,0,1,0,10286,61.2
0,10.37,235.73,40000,19.77,0,0,0,20791,71.9
0,10.74,108.07,48000,27.95,0,3,0,5825,23.7
0,18.25,204.24,72000,16.83,3,0,0,12668,59.3
0,17.88,633.21,200000,12.53,0,0,0,41393,43.2
0,14.17,408.74,50757,26.2,0,1,0,32641,56.6
0,14.91,185.2,94000,12.96,0,1,0,2317,37.4
0,14.91,284.92,36000,13.43,0,3,1,5049,78.9
0,9.63,88.48,65000,15.1,0,3,0,2125,29.9
0,10.74,259.36,30694,23.07,0,0,0,7310,63
0,10.37,192.87,43000,17.55,0,2,0,1035,3.4
0,11.11,174.38,48000,28.55,0,1,0,25827,52.3
0,12.68,271.08,119600,11.75,1,0,0,56800,31.5
0,13.06,290.5,60000,19.68,0,1,0,23194,68
0,15.65,603.32,92000,15.91,0,0,0,70445,57.6
0,12.68,225.9,42000,13.26,0,1,0,3996,27
0,12.68,189.19,33120,12.54,0,2,0,7864,27.9
0,10.37,128.58,90000,12.83,0,3,1,2750,11.3
0,18.25,331.89,58000,13.92,0,1,0,13207,52.8
0,18.62,308.79,39900,8.87,0,0,0,9814,98.1
0,18.25,255.3,36000,9,1,2,0,587,32.6
0,11.11,261.57,80000,2.07,0,0,0,7688,87.4
0,12.68,451.8,105000,11.37,0,0,0,1209,8.2
0,10.74,280.97,84032,22.73,0,0,0,7659,67.1
0,13.8,277.98,68400,11.12,0,2,1,2853,23.8
0,7.66,120.69,49000,17.27,0,0,0,4806,52.8
0,10.74,183.72,38000,7.45,0,1,0,8938,51.1
0,17.51,628.2,104004,21.63,1,0,0,25042,49.7
0,16.02,486.58,84000,17.17,0,2,0,20004,93.5
0,13.06,273.41,85000,6.65,0,4,0,0,0
0,17.14,478.62,102000,17.71,0,0,0,24238,91.1
0,17.88,405.26,48000,16.45,0,1,0,14901,95.5
0,10,76.49,70800,1.39,0,0,0,4461,39.8
0,13.06,387.33,75000,22.63,0,2,0,8065,21.2
0,13.8,162.16,65000,2.66,0,3,0,4316,22.1
0,10,159.36,106000,4.11,0,0,0,4049,41.3
0,10.37,38.58,24000,24.15,0,0,0,3783,28.4
0,18.62,348.67,93000,16.3,0,0,0,13750,94.2
0,16.4,183.99,41600,20.88,0,0,1,5478,96.1
0,20.85,674.23,77508,17.36,0,2,0,36778,57.2
0,9.99,318.64,98400,3.74,0,2,0,1305,3.9
0,18.25,510.6,71964,11.81,0,0,0,70287,92.3
0,18.99,389.03,150000,9.72,1,2,0,21585,40.6
0,14.91,71.23,28800,16.13,0,0,0,538,35.9
0,13.8,46.33,16992,22.03,0,1,0,10255,69.3
0,13.06,91.14,15600,18.85,0,0,0,2735,94.3
0,7.29,119.63,67500,5.39,0,0,0,2725,9.7
0,15.28,322.56,41529.6,15.11,1,0,0,12037,57
0,10.37,192.87,60000,12.06,0,0,0,10142,58
0,13.43,367.59,51000,14.38,0,1,0,29764,42
0,15.28,215.44,28000,5.19,1,1,0,11123,79.4
0,16.4,410.9,45000,22.53,0,3,0,26890,77.7
0,12.68,257.53,70000,12.38,0,0,0,5266,61.2
0,13.06,109.37,60000,22.9,0,0,0,17142,84.4
0,16.4,490.63,55000,15.38,0,0,0,11453,43.4
0,10,203.98,41000,27.66,0,0,0,13870,46.7
0,16.02,559.56,72000,12.1,0,0,0,11020,44.1
0,10.37,257.16,52000,6,0,0,0,1453,20.8
0,14.91,356.15,52884,8.08,0,1,0,15818,72.2
0,13.06,143.54,99840,9.83,0,0,0,0,0
0,14.91,498.6,78000,5.62,0,3,0,3861,12.1
0,13.43,220.55,62400,14.37,0,1,0,1316,8.6
0,17.14,623.2,165000,11.64,1,2,0,27803,81.8
0,12.68,293.67,65000,6.63,0,0,0,6475,30.7
0,13.8,463.3,168000,7.46,0,1,0,17242,49.5
0,10.37,214.3,39000,16.95,0,2,0,2874,21
0,13.43,344.61,125000,25.06,0,1,0,65378,45.8
0,12.68,225.9,23000,15.76,0,0,0,11533,78.5
0,17.14,573.35,55000,16.19,0,0,0,27608,94.9
0,13.8,463.3,47004,14.73,0,1,0,2577,17.3
0,17.14,454.94,49000,22.14,0,1,0,10692,89.8
0,17.14,211.89,39828,21.48,2,1,0,3251,65
0,15.65,115.84,78000,15.86,0,3,0,10305,60.3
0,12.68,216.87,58516,15.3,0,2,0,23061,85.7
0,15.28,172.35,22200,18.16,0,1,0,2739,35.1
0,12.68,33.89,40000,7.08,0,2,0,6243,68.6
0,13.06,273.41,37000,11.81,0,0,0,13315,87.6
0,10.74,108.07,78000,14.18,0,0,0,3705,82.3
0,13.06,501.25,45000,10.05,0,0,0,11345,40.9
0,14.17,233.57,74000,18.19,1,1,0,23579,72.4
0,14.91,199.44,65000,9.51,1,1,0,11546,36.8
0,15.65,361.99,69000,19.93,0,1,0,13697,65.2
0,17.51,232.44,21000,10.4,1,0,0,4585,60.5
0,14.17,116.79,30000,16.6,0,1,0,6452,56.1
0,13.06,455.68,55000,11.41,0,0,0,556,1.8
0,10,308.09,77400,12.28,0,0,0,17088,23.7
0,15.28,239.38,80000,23.32,0,0,0,49148,95.5
0,13.06,227.84,80000,15.5,0,0,0,16247,88.8
0,20.11,398.33,75000,4.58,1,0,0,3573,76
0,14.91,474.86,131000,17.93,0,3,0,30194,27.5
0,13.43,275.69,55000,21.49,0,2,0,13254,53.2
0,13.43,304.41,75324,18.3,0,1,0,17789,31
0,11.11,87.19,54000,20.49,1,0,0,0,0
0,16.02,116.78,60000,5.1,0,3,0,2347,40.3
0,12.68,338.85,82800,26.62,0,0,0,57349,41.3
0,16.4,441.56,135000,13.09,0,0,0,5768,23.4
0,16.4,226.92,36000,22.3,0,0,0,8628,34.2
0,16.77,148.38,54996,16.06,0,0,0,3159,54.7
0,13.43,229.74,76300,5.19,0,1,0,16438,88.9
0,15.65,352.34,65000,16.04,0,0,0,22532,92.7
0,16.77,197.84,99996,15.16,0,3,0,16384,74.2
0,11.11,261.57,101000,13.72,0,1,0,60689,56.5
0,13.43,385.96,70000,15.34,0,1,0,3424,23.5
0,14.91,237.43,65000,18.28,0,3,1,30532,78.7
0,15.65,241.33,95000,17.84,0,1,0,2689,21.3
0,10.74,259.36,42000,17.63,0,0,0,18808,57.3
0,14.17,163.5,84000,19.71,0,1,0,34971,83.9
0,10.37,147.87,29000,22.01,0,0,0,7094,29.4
0,14.91,356.15,38500,20.7,0,1,0,15196,48.5
0,10.74,237.75,76000,13.31,0,1,0,38451,61.2
0,16.02,486.58,60000,20.44,1,1,0,14363,33.8
0,16.02,535.24,37200,10.48,0,0,0,15760,70.6
0,13.43,91.9,18720,7.69,0,2,0,1809,50.2
